Version,Damage,Alias,Region,Supports,Notes
2.3,343261,"<a href=""https://youtu.be/cvx1eaS0GIU"">MiMeaw</a>",Asia,"Zhongli, Gorou, Mona","Elemental Skill, Food Buffs, Stunned"
